Season,Nest,Tinytag,Time,Temperature
1,7,896691,1/15/2020 11:00,31.622
1,7,896691,1/15/2020 12:00,31.634
1,7,896691,1/15/2020 13:00,31.648
1,7,896691,1/15/2020 14:00,31.66
1,7,896691,1/15/2020 15:00,31.674
1,7,896691,1/15/2020 16:00,31.687
1,7,896691,1/15/2020 17:00,31.697
1,7,896691,1/15/2020 18:00,31.71
1,7,896691,1/15/2020 19:00,31.722
1,7,896691,1/15/2020 20:00,31.734
1,7,896691,1/15/2020 21:00,31.742
1,7,896691,1/15/2020 22:00,31.755
1,7,896691,1/15/2020 23:00,31.767
1,7,896691,1/16/2020 00:00,31.781
1,7,896691,1/16/2020 01:00,31.795
1,7,896691,1/16/2020 02:00,31.81
1,7,896691,1/16/2020 03:00,31.826
1,7,896691,1/16/2020 04:00,31.843
1,7,896691,1/16/2020 05:00,31.861
1,7,896691,1/16/2020 06:00,31.88
1,7,896691,1/16/2020 07:00,31.901
1,7,896691,1/16/2020 08:00,31.921
1,7,896691,1/16/2020 09:00,31.94
1,7,896691,1/16/2020 10:00,31.958
1,7,896691,1/16/2020 11:00,31.98
1,7,896691,1/16/2020 12:00,32
1,7,896691,1/16/2020 13:00,32.019
1,7,896691,1/16/2020 14:00,32.036
1,7,896691,1/16/2020 15:00,32.054
1,7,896691,1/16/2020 16:00,32.07
1,7,896691,1/16/2020 17:00,32.085
1,7,896691,1/16/2020 18:00,32.101
1,7,896691,1/16/2020 19:00,32.113
1,7,896691,1/16/2020 20:00,32.126
1,7,896691,1/16/2020 21:00,32.136
1,7,896691,1/16/2020 22:00,32.146
1,7,896691,1/16/2020 23:00,32.153
1,7,896691,1/17/2020 00:00,32.161
1,7,896691,1/17/2020 01:00,32.167
1,7,896691,1/17/2020 02:00,32.175
1,7,896691,1/17/2020 03:00,32.183
1,7,896691,1/17/2020 04:00,32.189
1,7,896691,1/17/2020 05:00,32.197
1,7,896691,1/17/2020 06:00,32.205
1,7,896691,1/17/2020 07:00,32.209
1,7,896691,1/17/2020 08:00,32.219
1,7,896691,1/17/2020 09:00,32.226
1,7,896691,1/17/2020 10:00,32.231
1,7,896691,1/17/2020 11:00,32.239
1,7,896691,1/17/2020 12:00,32.243
1,7,896691,1/17/2020 13:00,32.25
1,7,896691,1/17/2020 14:00,32.251
1,7,896691,1/17/2020 15:00,32.256
1,7,896691,1/17/2020 16:00,32.259
1,7,896691,1/17/2020 17:00,32.262
1,7,896691,1/17/2020 18:00,32.267
1,7,896691,1/17/2020 19:00,32.268
1,7,896691,1/17/2020 20:00,32.273
1,7,896691,1/17/2020 21:00,32.276
1,7,896691,1/17/2020 22:00,32.279
1,7,896691,1/17/2020 23:00,32.285
1,7,896691,1/18/2020 00:00,32.288
1,7,896691,1/18/2020 01:00,32.298
1,7,896691,1/18/2020 02:00,32.302
1,7,896691,1/18/2020 03:00,32.316
1,7,896691,1/18/2020 04:00,32.321
1,7,896691,1/18/2020 05:00,32.33
1,7,896691,1/18/2020 06:00,32.344
1,7,896691,1/18/2020 07:00,32.352
1,7,896691,1/18/2020 08:00,32.363
1,7,896691,1/18/2020 09:00,32.375
1,7,896691,1/18/2020 10:00,32.388
1,7,896691,1/18/2020 11:00,32.392
1,7,896691,1/18/2020 12:00,32.411
1,7,896691,1/18/2020 13:00,32.423
1,7,896691,1/18/2020 14:00,32.433
1,7,896691,1/18/2020 15:00,32.442
1,7,896691,1/18/2020 16:00,32.451
1,7,896691,1/18/2020 17:00,32.456
1,7,896691,1/18/2020 18:00,32.464
1,7,896691,1/18/2020 19:00,32.47
1,7,896691,1/18/2020 20:00,32.481
1,7,896691,1/18/2020 21:00,32.492
1,7,896691,1/18/2020 22:00,32.497
1,7,896691,1/18/2020 23:00,32.507
1,7,896691,1/19/2020 00:00,32.514
1,7,896691,1/19/2020 01:00,32.523
1,7,896691,1/19/2020 02:00,32.529
1,7,896691,1/19/2020 03:00,32.537
1,7,896691,1/19/2020 04:00,32.548
1,7,896691,1/19/2020 05:00,32.557
1,7,896691,1/19/2020 06:00,32.571
1,7,896691,1/19/2020 07:00,32.581
1,7,896691,1/19/2020 08:00,32.59
1,7,896691,1/19/2020 09:00,32.604
1,7,896691,1/19/2020 10:00,32.616
1,7,896691,1/19/2020 11:00,32.624
1,7,896691,1/19/2020 12:00,32.64
1,7,896691,1/19/2020 13:00,32.644
1,7,896691,1/19/2020 14:00,32.66
1,7,896691,1/19/2020 15:00,32.671
1,7,896691,1/19/2020 16:00,32.68
1,7,896691,1/19/2020 17:00,32.688
1,7,896691,1/19/2020 18:00,32.697
1,7,896691,1/19/2020 19:00,32.715
1,7,896691,1/19/2020 20:00,32.719
1,7,896691,1/19/2020 21:00,32.73
1,7,896691,1/19/2020 22:00,32.741
1,7,896691,1/19/2020 23:00,32.757
1,7,896691,1/20/2020 00:00,32.769
1,7,896691,1/20/2020 01:00,32.782
1,7,896691,1/20/2020 02:00,32.793
1,7,896691,1/20/2020 03:00,32.803
1,7,896691,1/20/2020 04:00,32.827
1,7,896691,1/20/2020 05:00,32.842
1,7,896691,1/20/2020 06:00,32.86
1,7,896691,1/20/2020 07:00,32.891
1,7,896691,1/20/2020 08:00,32.91
1,7,896691,1/20/2020 09:00,32.925
1,7,896691,1/20/2020 10:00,32.944
1,7,896691,1/20/2020 11:00,32.971
1,7,896691,1/20/2020 12:00,32.988
1,7,896691,1/20/2020 13:00,33.013
1,7,896691,1/20/2020 14:00,33.038
1,7,896691,1/20/2020 15:00,33.058
1,7,896691,1/20/2020 16:00,33.083
1,7,896691,1/20/2020 17:00,33.096
1,7,896691,1/20/2020 18:00,33.126
1,7,896691,1/20/2020 19:00,33.147
1,7,896691,1/20/2020 20:00,33.157
1,7,896691,1/20/2020 21:00,33.165
1,7,896691,1/20/2020 22:00,33.187
1,7,896691,1/20/2020 23:00,33.204
1,7,896691,1/21/2020 00:00,33.224
1,7,896691,1/21/2020 01:00,33.251
1,7,896691,1/21/2020 02:00,33.276
1,7,896691,1/21/2020 03:00,33.282
1,7,896691,1/21/2020 04:00,33.309
1,7,896691,1/21/2020 05:00,33.339
1,7,896691,1/21/2020 06:00,33.367
1,7,896691,1/21/2020 07:00,33.392
1,7,896691,1/21/2020 08:00,33.411
1,7,896691,1/21/2020 09:00,33.428
1,7,896691,1/21/2020 10:00,33.465
1,7,896691,1/21/2020 11:00,33.482
1,7,896691,1/21/2020 12:00,33.515
1,7,896691,1/21/2020 13:00,33.534
1,7,896691,1/21/2020 14:00,33.564
1,7,896691,1/21/2020 15:00,33.586
1,7,896691,1/21/2020 16:00,33.613
1,7,896691,1/21/2020 17:00,33.619
1,7,896691,1/21/2020 18:00,33.649
1,7,896691,1/21/2020 19:00,33.663
1,7,896691,1/21/2020 20:00,33.679
1,7,896691,1/21/2020 21:00,33.707
1,7,896691,1/21/2020 22:00,33.713
1,7,896691,1/21/2020 23:00,33.735
1,7,896691,1/22/2020 00:00,33.743
1,7,896691,1/22/2020 01:00,33.772
1,7,896691,1/22/2020 02:00,33.8
1,7,896691,1/22/2020 03:00,33.81
1,7,896691,1/22/2020 04:00,33.833
1,7,896691,1/22/2020 05:00,33.854
1,7,896691,1/22/2020 06:00,33.881
1,7,896691,1/22/2020 07:00,33.897
1,7,896691,1/22/2020 08:00,33.927
1,7,896691,1/22/2020 09:00,33.955
1,7,896691,1/22/2020 10:00,33.969
1,7,896691,1/22/2020 11:00,34.006
1,7,896691,1/22/2020 12:00,34.01
1,7,896691,1/22/2020 13:00,34.026
1,7,896691,1/22/2020 14:00,34.053
1,7,896691,1/22/2020 15:00,34.08
1,7,896691,1/22/2020 16:00,34.09
1,7,896691,1/22/2020 17:00,34.126
1,7,896691,1/22/2020 18:00,34.126
1,7,896691,1/22/2020 19:00,34.15
1,7,896691,1/22/2020 20:00,34.164
1,7,896691,1/22/2020 21:00,34.182
1,7,896691,1/22/2020 22:00,34.193
1,7,896691,1/22/2020 23:00,34.218
1,7,896691,1/23/2020 00:00,34.243
1,7,896691,1/23/2020 01:00,34.245
1,7,896691,1/23/2020 02:00,34.285
1,7,896691,1/23/2020 03:00,34.299
1,7,896691,1/23/2020 04:00,34.326
1,7,896691,1/23/2020 05:00,34.342
1,7,896691,1/23/2020 06:00,34.369
1,7,896691,1/23/2020 07:00,34.382
1,7,896691,1/23/2020 08:00,34.386
1,7,896691,1/23/2020 09:00,34.429
1,7,896691,1/23/2020 10:00,34.458
1,7,896691,1/23/2020 11:00,34.464
1,7,896691,1/23/2020 12:00,34.495
1,7,896691,1/23/2020 13:00,34.504
1,7,896691,1/23/2020 14:00,34.541
1,7,896691,1/23/2020 15:00,34.547
1,7,896691,1/23/2020 16:00,34.568
1,7,896691,1/23/2020 17:00,34.593
1,7,896691,1/23/2020 18:00,34.603
1,7,896691,1/23/2020 19:00,34.625
1,7,896691,1/23/2020 20:00,34.624
1,7,896691,1/23/2020 21:00,34.652
1,7,896691,1/23/2020 22:00,34.667
1,7,896691,1/23/2020 23:00,34.659
1,7,896691,1/24/2020 00:00,34.694
1,7,896691,1/24/2020 01:00,34.684
1,7,896691,1/24/2020 02:00,34.718
1,7,896691,1/24/2020 03:00,34.731
1,7,896691,1/24/2020 04:00,34.748
1,7,896691,1/24/2020 05:00,34.742
1,7,896691,1/24/2020 06:00,34.767
1,7,896691,1/24/2020 07:00,34.787
1,7,896691,1/24/2020 08:00,34.791
1,7,896691,1/24/2020 09:00,34.809
1,7,896691,1/24/2020 10:00,34.83
1,7,896691,1/24/2020 11:00,34.863
1,7,896691,1/24/2020 12:00,34.868
1,7,896691,1/24/2020 13:00,34.871
1,7,896691,1/24/2020 14:00,34.894
1,7,896691,1/24/2020 15:00,34.9
1,7,896691,1/24/2020 16:00,34.934
1,7,896691,1/24/2020 17:00,34.939
1,7,896691,1/24/2020 18:00,34.945
1,7,896691,1/24/2020 19:00,34.947
1,7,896691,1/24/2020 20:00,34.963
1,7,896691,1/24/2020 21:00,34.971
1,7,896691,1/24/2020 22:00,34.979
1,7,896691,1/24/2020 23:00,35.004
1,7,896691,1/25/2020 00:00,34.991
1,7,896691,1/25/2020 01:00,35.025
1,7,896691,1/25/2020 02:00,35.022
1,7,896691,1/25/2020 03:00,35.022
1,7,896691,1/25/2020 04:00,35.054
1,7,896691,1/25/2020 05:00,35.068
1,7,896691,1/25/2020 06:00,35.065
1,7,896691,1/25/2020 07:00,35.086
1,7,896691,1/25/2020 08:00,35.096
1,7,896691,1/25/2020 09:00,35.116
1,7,896691,1/25/2020 10:00,35.133
1,7,896691,1/25/2020 11:00,35.158
1,7,896691,1/25/2020 12:00,35.157
1,7,896691,1/25/2020 13:00,35.169
1,7,896691,1/25/2020 14:00,35.189
1,7,896691,1/25/2020 15:00,35.192
1,7,896691,1/25/2020 16:00,35.206
1,7,896691,1/25/2020 17:00,35.224
1,7,896691,1/25/2020 18:00,35.234
1,7,896691,1/25/2020 19:00,35.224
1,7,896691,1/25/2020 20:00,35.245
1,7,896691,1/25/2020 21:00,35.239
1,7,896691,1/25/2020 22:00,35.25
1,7,896691,1/25/2020 23:00,35.25
1,7,896691,1/26/2020 00:00,35.259
1,7,896691,1/26/2020 01:00,35.282
1,7,896691,1/26/2020 02:00,35.298
1,7,896691,1/26/2020 03:00,35.304
1,7,896691,1/26/2020 04:00,35.301
1,7,896691,1/26/2020 05:00,35.308
1,7,896691,1/26/2020 06:00,35.34
1,7,896691,1/26/2020 07:00,35.345
1,7,896691,1/26/2020 08:00,35.358
1,7,896691,1/26/2020 09:00,35.354
1,7,896691,1/26/2020 10:00,35.385
1,7,896691,1/26/2020 11:00,35.396
1,7,896691,1/26/2020 12:00,35.393
1,7,896691,1/26/2020 13:00,35.443
1,7,896691,1/26/2020 14:00,35.446
1,7,896691,1/26/2020 15:00,35.433
1,7,896691,1/26/2020 16:00,35.445
1,7,896691,1/26/2020 17:00,35.461
1,7,896691,1/26/2020 18:00,35.449
1,7,896691,1/26/2020 19:00,35.469
1,7,896691,1/26/2020 20:00,35.445
1,7,896691,1/26/2020 21:00,35.472
1,7,896691,1/26/2020 22:00,35.491
1,7,896691,1/26/2020 23:00,35.469
1,7,896691,1/27/2020 00:00,35.478
1,7,896691,1/27/2020 01:00,35.483
1,7,896691,1/27/2020 02:00,35.478
1,7,896691,1/27/2020 03:00,35.485
1,7,896691,1/27/2020 04:00,35.495
1,7,896691,1/27/2020 05:00,35.49
1,7,896691,1/27/2020 06:00,35.514
1,7,896691,1/27/2020 07:00,35.506
1,7,896691,1/27/2020 08:00,35.522
1,7,896691,1/27/2020 09:00,35.53
1,7,896691,1/27/2020 10:00,35.532
1,7,896691,1/27/2020 11:00,35.532
1,7,896691,1/27/2020 12:00,35.545
1,7,896691,1/27/2020 13:00,35.551
1,7,896691,1/27/2020 14:00,35.561
1,7,896691,1/27/2020 15:00,35.557
1,7,896691,1/27/2020 16:00,35.561
1,7,896691,1/27/2020 17:00,35.561
1,7,896691,1/27/2020 18:00,35.574
1,7,896691,1/27/2020 19:00,35.556
1,7,896691,1/27/2020 20:00,35.572
1,7,896691,1/27/2020 21:00,35.57
1,7,896691,1/27/2020 22:00,35.569
1,7,896691,1/27/2020 23:00,35.561
1,7,896691,1/28/2020 00:00,35.556
1,7,896691,1/28/2020 01:00,35.545
1,7,896691,1/28/2020 02:00,35.564
1,7,896691,1/28/2020 03:00,35.554
1,7,896691,1/28/2020 04:00,35.553
1,7,896691,1/28/2020 05:00,35.567
1,7,896691,1/28/2020 06:00,35.559
1,7,896691,1/28/2020 07:00,35.567
1,7,896691,1/28/2020 08:00,35.575
1,7,896691,1/28/2020 09:00,35.557
1,7,896691,1/28/2020 10:00,35.585
1,7,896691,1/28/2020 11:00,35.595
1,7,896691,1/28/2020 12:00,35.601
1,7,896691,1/28/2020 13:00,35.598
1,7,896691,1/28/2020 14:00,35.598
1,7,896691,1/28/2020 15:00,35.601
1,7,896691,1/28/2020 16:00,35.587
1,7,896691,1/28/2020 17:00,35.598
1,7,896691,1/28/2020 18:00,35.59
1,7,896691,1/28/2020 19:00,35.587
1,7,896691,1/28/2020 20:00,35.57
1,7,896691,1/28/2020 21:00,35.574
1,7,896691,1/28/2020 22:00,35.551
1,7,896691,1/28/2020 23:00,35.54
1,7,896691,1/29/2020 00:00,35.527
1,7,896691,1/29/2020 01:00,35.519
1,7,896691,1/29/2020 02:00,35.496
1,7,896691,1/29/2020 03:00,35.501
1,7,896691,1/29/2020 04:00,35.49
1,7,896691,1/29/2020 05:00,35.491
1,7,896691,1/29/2020 06:00,35.48
1,7,896691,1/29/2020 07:00,35.486
1,7,896691,1/29/2020 08:00,35.485
1,7,896691,1/29/2020 09:00,35.491
1,7,896691,1/29/2020 10:00,35.499
1,7,896691,1/29/2020 11:00,35.499
1,7,896691,1/29/2020 12:00,35.503
1,7,896691,1/29/2020 13:00,35.491
1,7,896691,1/29/2020 14:00,35.495
1,7,896691,1/29/2020 15:00,35.496
1,7,896691,1/29/2020 16:00,35.503
1,7,896691,1/29/2020 17:00,35.495
1,7,896691,1/29/2020 18:00,35.491
1,7,896691,1/29/2020 19:00,35.482
1,7,896691,1/29/2020 20:00,35.485
1,7,896691,1/29/2020 21:00,35.477
1,7,896691,1/29/2020 22:00,35.47
1,7,896691,1/29/2020 23:00,35.475
1,7,896691,1/30/2020 00:00,35.482
1,7,896691,1/30/2020 01:00,35.48
1,7,896691,1/30/2020 02:00,35.475
1,7,896691,1/30/2020 03:00,35.472
1,7,896691,1/30/2020 04:00,35.474
1,7,896691,1/30/2020 05:00,35.469
1,7,896691,1/30/2020 06:00,35.469
1,7,896691,1/30/2020 07:00,35.482
1,7,896691,1/30/2020 08:00,35.482
1,7,896691,1/30/2020 09:00,35.488
1,7,896691,1/30/2020 10:00,35.496
1,7,896691,1/30/2020 11:00,35.501
1,7,896691,1/30/2020 12:00,35.509
1,7,896691,1/30/2020 13:00,35.519
1,7,896691,1/30/2020 14:00,35.532
1,7,896691,1/30/2020 15:00,35.53
1,7,896691,1/30/2020 16:00,35.522
1,7,896691,1/30/2020 17:00,35.525
1,7,896691,1/30/2020 18:00,35.536
1,7,896691,1/30/2020 19:00,35.525
1,7,896691,1/30/2020 20:00,35.54
1,7,896691,1/30/2020 21:00,35.545
1,7,896691,1/30/2020 22:00,35.527
1,7,896691,1/30/2020 23:00,35.54
1,7,896691,1/31/2020 00:00,35.538
1,7,896691,1/31/2020 01:00,35.53
1,7,896691,1/31/2020 02:00,35.525
1,7,896691,1/31/2020 03:00,35.54
1,7,896691,1/31/2020 04:00,35.543
1,7,896691,1/31/2020 05:00,35.543
1,7,896691,1/31/2020 06:00,35.557
1,7,896691,1/31/2020 07:00,35.556
1,7,896691,1/31/2020 08:00,35.57
1,7,896691,1/31/2020 09:00,35.582
1,7,896691,1/31/2020 10:00,35.595
1,7,896691,1/31/2020 11:00,35.609
1,7,896691,1/31/2020 12:00,35.609
1,7,896691,1/31/2020 13:00,35.617
1,7,896691,1/31/2020 14:00,35.619
1,7,896691,1/31/2020 15:00,35.625
1,7,896691,1/31/2020 16:00,35.627
1,7,896691,1/31/2020 17:00,35.633
1,7,896691,1/31/2020 18:00,35.625
1,7,896691,1/31/2020 19:00,35.603
1,7,896691,1/31/2020 20:00,35.603
1,7,896691,1/31/2020 21:00,35.603
1,7,896691,1/31/2020 22:00,35.587
1,7,896691,1/31/2020 23:00,35.583
1,7,896691,2/1/2020 00:00,35.57
1,7,896691,2/1/2020 01:00,35.572
1,7,896691,2/1/2020 02:00,35.553
1,7,896691,2/1/2020 03:00,35.543
1,7,896691,2/1/2020 04:00,35.543
1,7,896691,2/1/2020 05:00,35.528
1,7,896691,2/1/2020 06:00,35.527
1,7,896691,2/1/2020 07:00,35.503
1,7,896691,2/1/2020 08:00,35.506
1,7,896691,2/1/2020 09:00,35.506
1,7,896691,2/1/2020 10:00,35.507
1,7,896691,2/1/2020 11:00,35.509
1,7,896691,2/1/2020 12:00,35.507
1,7,896691,2/1/2020 13:00,35.496
1,7,896691,2/1/2020 14:00,35.498
1,7,896691,2/1/2020 15:00,35.49
1,7,896691,2/1/2020 16:00,35.478
1,7,896691,2/1/2020 17:00,35.477
1,7,896691,2/1/2020 18:00,35.466
1,7,896691,2/1/2020 19:00,35.459
1,7,896691,2/1/2020 20:00,35.446
1,7,896691,2/1/2020 21:00,35.441
1,7,896691,2/1/2020 22:00,35.432
1,7,896691,2/1/2020 23:00,35.425
1,7,896691,2/2/2020 00:00,35.425
1,7,896691,2/2/2020 01:00,35.407
1,7,896691,2/2/2020 02:00,35.401
1,7,896691,2/2/2020 03:00,35.393
1,7,896691,2/2/2020 04:00,35.387
1,7,896691,2/2/2020 05:00,35.372
1,7,896691,2/2/2020 06:00,35.375
1,7,896691,2/2/2020 07:00,35.377
1,7,896691,2/2/2020 08:00,35.382
1,7,896691,2/2/2020 09:00,35.377
1,7,896691,2/2/2020 10:00,35.377
1,7,896691,2/2/2020 11:00,35.379
1,7,896691,2/2/2020 12:00,35.366
1,7,896691,2/2/2020 13:00,35.369
1,7,896691,2/2/2020 14:00,35.367
1,7,896691,2/2/2020 15:00,35.364
1,7,896691,2/2/2020 16:00,35.361
1,7,896691,2/2/2020 17:00,35.351
1,7,896691,2/2/2020 18:00,35.356
1,7,896691,2/2/2020 19:00,35.353
1,7,896691,2/2/2020 20:00,35.337
1,7,896691,2/2/2020 21:00,35.324
1,7,896691,2/2/2020 22:00,35.314
1,7,896691,2/2/2020 23:00,35.311
1,7,896691,2/3/2020 00:00,35.301
1,7,896691,2/3/2020 01:00,35.296
1,7,896691,2/3/2020 02:00,35.287
1,7,896691,2/3/2020 03:00,35.28
1,7,896691,2/3/2020 04:00,35.274
1,7,896691,2/3/2020 05:00,35.267
1,7,896691,2/3/2020 06:00,35.258
1,7,896691,2/3/2020 07:00,35.247
1,7,896691,2/3/2020 08:00,35.253
1,7,896691,2/3/2020 09:00,35.245
1,7,896691,2/3/2020 10:00,35.258
1,7,896691,2/3/2020 11:00,35.256
1,7,896691,2/3/2020 12:00,35.258
1,7,896691,2/3/2020 13:00,35.25
1,7,896691,2/3/2020 14:00,35.237
1,7,896691,2/3/2020 15:00,35.235
1,7,896691,2/3/2020 16:00,35.242
1,7,896691,2/3/2020 17:00,35.23
1,7,896691,2/3/2020 18:00,35.221
1,7,896691,2/3/2020 19:00,35.214
1,7,896691,2/3/2020 20:00,35.213
1,7,896691,2/3/2020 21:00,35.206
1,7,896691,2/3/2020 22:00,35.198
1,7,896691,2/3/2020 23:00,35.19
1,7,896691,2/4/2020 00:00,35.179
1,7,896691,2/4/2020 01:00,35.169
1,7,896691,2/4/2020 02:00,35.158
1,7,896691,2/4/2020 03:00,35.153
1,7,896691,2/4/2020 04:00,35.152
1,7,896691,2/4/2020 05:00,35.139
1,7,896691,2/4/2020 06:00,35.131
1,7,896691,2/4/2020 07:00,35.12
1,7,896691,2/4/2020 08:00,35.107
1,7,896691,2/4/2020 09:00,35.083
1,7,896691,2/4/2020 10:00,35.091
1,7,896691,2/4/2020 11:00,35.129
1,7,896691,2/4/2020 12:00,35.131
1,7,896691,2/4/2020 13:00,35.144
1,7,896691,2/4/2020 14:00,35.161
1,7,896691,2/4/2020 15:00,35.243
1,7,896691,2/4/2020 16:00,35.243
1,7,896691,2/4/2020 17:00,35.298
1,7,896691,2/4/2020 18:00,35.311
1,7,896691,2/4/2020 19:00,35.377
1,7,896691,2/4/2020 20:00,35.457
1,7,896691,2/4/2020 21:00,35.441
1,7,896691,2/4/2020 22:00,35.545
1,7,896691,2/4/2020 23:00,35.514
1,7,896691,2/5/2020 00:00,35.504
1,7,896691,2/5/2020 01:00,35.659
1,7,896691,2/5/2020 02:00,35.47
1,7,896691,2/5/2020 03:00,35.353
1,7,896691,2/5/2020 04:00,35.301
1,7,896691,2/5/2020 05:00,35.261
1,7,896691,2/5/2020 06:00,35.272
1,7,896691,2/5/2020 07:00,35.226
1,7,896691,2/5/2020 08:00,35.179
1,7,896691,2/5/2020 09:00,35.124
1,7,896691,2/5/2020 10:00,35.089
1,7,896691,2/5/2020 11:00,35.052
1,7,896691,2/5/2020 12:00,35.03
1,7,896691,2/5/2020 13:00,35.006
1,7,896691,2/5/2020 14:00,34.999
1,7,896691,2/5/2020 15:00,34.99
1,7,896691,2/5/2020 16:00,34.974
1,7,896691,2/5/2020 17:00,34.961
1,7,896691,2/5/2020 18:00,34.956
1,7,896691,2/5/2020 19:00,34.916
1,7,896691,2/5/2020 20:00,34.891
1,7,896691,2/5/2020 21:00,34.878
1,7,896691,2/5/2020 22:00,34.855
1,7,896691,2/5/2020 23:00,34.836
1,7,896691,2/6/2020 00:00,34.825
1,7,896691,2/6/2020 01:00,34.817
1,7,896691,2/6/2020 02:00,34.811
1,7,896691,2/6/2020 03:00,34.822
1,7,896691,2/6/2020 04:00,34.795
1,7,896691,2/6/2020 05:00,34.751
1,7,896691,2/6/2020 06:00,34.729
1,7,896691,2/6/2020 07:00,34.742
1,7,896691,2/6/2020 08:00,34.719
1,7,896691,2/6/2020 09:00,34.638
1,7,896691,2/6/2020 10:00,34.574
1,7,896691,2/6/2020 11:00,34.517
1,7,896691,2/6/2020 12:00,34.469
1,7,896691,2/6/2020 13:00,34.433
1,7,896691,2/6/2020 14:00,34.396
1,7,896691,2/6/2020 15:00,34.372
1,7,896691,2/6/2020 16:00,34.406
1,7,896691,2/6/2020 17:00,34.369
1,7,896691,2/6/2020 18:00,34.345
1,7,896691,2/6/2020 19:00,34.323
1,7,896691,2/6/2020 20:00,34.318
1,7,896691,2/6/2020 21:00,34.294
1,7,896691,2/6/2020 22:00,34.28
1,7,896691,2/6/2020 23:00,34.266
1,7,896691,2/7/2020 00:00,34.274
1,7,896691,2/7/2020 01:00,34.267
1,7,896691,2/7/2020 02:00,34.269
1,7,896691,2/7/2020 03:00,34.248
1,7,896691,2/7/2020 04:00,34.209
1,7,896691,2/7/2020 05:00,34.174
1,7,896691,2/7/2020 06:00,34.148
1,7,896691,2/7/2020 07:00,34.124
1,7,896691,2/7/2020 08:00,34.105
1,7,896691,2/7/2020 09:00,34.096
1,7,896691,2/7/2020 10:00,34.093
1,7,896691,2/7/2020 11:00,34.101
1,7,896691,2/7/2020 12:00,34.096
1,7,896691,2/7/2020 13:00,34.086
1,7,896691,2/7/2020 14:00,34.112
1,7,896691,2/7/2020 15:00,34.167
1,7,896691,2/7/2020 16:00,34.18
1,7,896691,2/7/2020 17:00,34.226
1,7,896691,2/7/2020 18:00,34.231
1,7,896691,2/7/2020 19:00,34.199
1,7,896691,2/7/2020 20:00,34.166
1,7,896691,2/7/2020 21:00,34.156
1,7,896691,2/7/2020 22:00,34.15
1,7,896691,2/7/2020 23:00,34.147
1,7,896691,2/8/2020 00:00,34.144
1,7,896691,2/8/2020 01:00,34.167
1,7,896691,2/8/2020 02:00,34.213
1,7,896691,2/8/2020 03:00,34.231
1,7,896691,2/8/2020 04:00,34.229
1,7,896691,2/8/2020 05:00,34.213
1,7,896691,2/8/2020 06:00,34.172
1,7,896691,2/8/2020 07:00,34.175
1,7,896691,2/8/2020 08:00,34.182
1,7,896691,2/8/2020 09:00,34.17
1,7,896691,2/8/2020 10:00,34.131
1,7,896691,2/8/2020 11:00,34.109
1,7,896691,2/8/2020 12:00,34.121
1,7,896691,2/8/2020 13:00,34.11
1,7,896691,2/8/2020 14:00,34.113
1,7,896691,2/8/2020 15:00,34.132
1,7,896691,2/8/2020 16:00,34.134
1,7,896691,2/8/2020 17:00,34.123
1,7,896691,2/8/2020 18:00,34.126
1,7,896691,2/8/2020 19:00,34.145
1,7,896691,2/8/2020 20:00,34.166
1,7,896691,2/8/2020 21:00,34.174
1,7,896691,2/8/2020 22:00,34.174
1,7,896691,2/8/2020 23:00,34.202
1,7,896691,2/9/2020 00:00,34.194
1,7,896691,2/9/2020 01:00,34.224
1,7,896691,2/9/2020 02:00,34.228
1,7,896691,2/9/2020 03:00,34.253
1,7,896691,2/9/2020 04:00,34.258
1,7,896691,2/9/2020 05:00,34.255
1,7,896691,2/9/2020 06:00,34.258
1,7,896691,2/9/2020 07:00,34.247
1,7,896691,2/9/2020 08:00,34.237
1,7,896691,2/9/2020 09:00,34.229
1,7,896691,2/9/2020 10:00,34.226
1,7,896691,2/9/2020 11:00,34.243
1,7,896691,2/9/2020 12:00,34.242
1,7,896691,2/9/2020 13:00,34.275
1,7,896691,2/9/2020 14:00,34.263
1,7,896691,2/9/2020 15:00,34.274
1,7,896691,2/9/2020 16:00,34.297
1,7,896691,2/9/2020 17:00,34.318
1,7,896691,2/9/2020 18:00,34.329
1,7,896691,2/9/2020 19:00,34.324
1,7,896691,2/9/2020 20:00,34.32
1,7,896691,2/9/2020 21:00,34.334
1,7,896691,2/9/2020 22:00,34.342
1,7,896691,2/9/2020 23:00,34.348
1,7,896691,2/10/2020 00:00,34.345
1,7,896691,2/10/2020 01:00,34.332
1,7,896691,2/10/2020 02:00,34.371
1,7,896691,2/10/2020 03:00,34.367
1,7,896691,2/10/2020 04:00,34.359
1,7,896691,2/10/2020 05:00,34.363
1,7,896691,2/10/2020 06:00,34.355
1,7,896691,2/10/2020 07:00,34.369
1,7,896691,2/10/2020 08:00,34.377
1,7,896691,2/10/2020 09:00,34.361
1,7,896691,2/10/2020 10:00,34.353
1,7,896691,2/10/2020 11:00,34.382
1,7,896691,2/10/2020 12:00,34.39
1,7,896691,2/10/2020 13:00,34.382
1,7,896691,2/10/2020 14:00,34.385
1,7,896691,2/10/2020 15:00,34.386
1,7,896691,2/10/2020 16:00,34.394
1,7,896691,2/10/2020 17:00,34.369
1,7,896691,2/10/2020 18:00,34.355
1,7,896691,2/10/2020 19:00,34.345
1,7,896691,2/10/2020 20:00,34.358
1,7,896691,2/10/2020 21:00,34.326
