Season,Nest,Tinytag,Time,Temperature,First emergence
2,5,896711,2/9/2021 2:00,33.526,
2,5,896711,2/9/2021 3:00,33.551,
2,5,896711,2/9/2021 4:00,33.573,
2,5,896711,2/9/2021 5:00,33.589,
2,5,896711,2/9/2021 6:00,33.603,
2,5,896711,2/9/2021 7:00,33.616,
2,5,896711,2/9/2021 8:00,33.625,
2,5,896711,2/9/2021 9:00,33.633,
2,5,896711,2/9/2021 10:00,33.633,
2,5,896711,2/9/2021 11:00,33.636,
2,5,896711,2/9/2021 12:00,33.638,
2,5,896711,2/9/2021 13:00,33.633,
2,5,896711,2/9/2021 14:00,33.63,
2,5,896711,2/9/2021 15:00,33.631,
2,5,896711,2/9/2021 16:00,33.631,
2,5,896711,2/9/2021 17:00,33.639,
2,5,896711,2/9/2021 18:00,33.649,
2,5,896711,2/9/2021 19:00,33.666,
2,5,896711,2/9/2021 20:00,33.687,
2,5,896711,2/9/2021 21:00,33.713,
2,5,896711,2/9/2021 22:00,33.743,
2,5,896711,2/9/2021 23:00,33.775,
2,5,896711,2/10/2021 0:00,33.808,
2,5,896711,2/10/2021 1:00,33.841,
2,5,896711,2/10/2021 2:00,33.871,
2,5,896711,2/10/2021 3:00,33.9,
2,5,896711,2/10/2021 4:00,33.923,
2,5,896711,2/10/2021 5:00,33.942,
2,5,896711,2/10/2021 6:00,33.96,
2,5,896711,2/10/2021 7:00,33.974,
2,5,896711,2/10/2021 8:00,33.987,
2,5,896711,2/10/2021 9:00,33.998,
2,5,896711,2/10/2021 10:00,34.006,
2,5,896711,2/10/2021 11:00,34.009,
2,5,896711,2/10/2021 12:00,34.01,
2,5,896711,2/10/2021 13:00,34.015,
2,5,896711,2/10/2021 14:00,34.012,
2,5,896711,2/10/2021 15:00,34.01,
2,5,896711,2/10/2021 16:00,34.018,
2,5,896711,2/10/2021 17:00,34.022,
2,5,896711,2/10/2021 18:00,34.034,
2,5,896711,2/10/2021 19:00,34.053,
2,5,896711,2/10/2021 20:00,34.074,
2,5,896711,2/10/2021 21:00,34.101,
2,5,896711,2/10/2021 22:00,34.131,
2,5,896711,2/10/2021 23:00,34.159,
2,5,896711,2/11/2021 0:00,34.188,
2,5,896711,2/11/2021 1:00,34.213,
2,5,896711,2/11/2021 2:00,34.242,
2,5,896711,2/11/2021 3:00,34.266,
2,5,896711,2/11/2021 4:00,34.286,
2,5,896711,2/11/2021 5:00,34.304,
2,5,896711,2/11/2021 6:00,34.324,
2,5,896711,2/11/2021 7:00,34.337,
2,5,896711,2/11/2021 8:00,34.347,
2,5,896711,2/11/2021 9:00,34.356,
2,5,896711,2/11/2021 10:00,34.363,
2,5,896711,2/11/2021 11:00,34.369,
2,5,896711,2/11/2021 12:00,34.372,
2,5,896711,2/11/2021 13:00,34.372,
2,5,896711,2/11/2021 14:00,34.372,
2,5,896711,2/11/2021 15:00,34.372,
2,5,896711,2/11/2021 16:00,34.378,
2,5,896711,2/11/2021 17:00,34.39,
2,5,896711,2/11/2021 18:00,34.401,
2,5,896711,2/11/2021 19:00,34.417,
2,5,896711,2/11/2021 20:00,34.437,
2,5,896711,2/11/2021 21:00,34.466,
2,5,896711,2/11/2021 22:00,34.493,
2,5,896711,2/11/2021 23:00,34.52,
2,5,896711,2/12/2021 0:00,34.55,
2,5,896711,2/12/2021 1:00,34.577,
2,5,896711,2/12/2021 2:00,34.608,
2,5,896711,2/12/2021 3:00,34.63,
2,5,896711,2/12/2021 4:00,34.649,
2,5,896711,2/12/2021 5:00,34.673,
2,5,896711,2/12/2021 6:00,34.688,
2,5,896711,2/12/2021 7:00,34.704,
2,5,896711,2/12/2021 8:00,34.711,
2,5,896711,2/12/2021 9:00,34.719,
2,5,896711,2/12/2021 10:00,34.727,
2,5,896711,2/12/2021 11:00,34.731,
2,5,896711,2/12/2021 12:00,34.727,
2,5,896711,2/12/2021 13:00,34.731,
2,5,896711,2/12/2021 14:00,34.732,
2,5,896711,2/12/2021 15:00,34.723,
2,5,896711,2/12/2021 16:00,34.727,
2,5,896711,2/12/2021 17:00,34.721,
2,5,896711,2/12/2021 18:00,34.727,
2,5,896711,2/12/2021 19:00,34.742,
2,5,896711,2/12/2021 20:00,34.761,
2,5,896711,2/12/2021 21:00,34.767,
2,5,896711,2/12/2021 22:00,34.788,
2,5,896711,2/12/2021 23:00,34.811,
2,5,896711,2/13/2021 0:00,34.836,
2,5,896711,2/13/2021 1:00,34.859,
2,5,896711,2/13/2021 2:00,34.881,
2,5,896711,2/13/2021 3:00,34.903,
2,5,896711,2/13/2021 4:00,34.918,
2,5,896711,2/13/2021 5:00,34.937,
2,5,896711,2/13/2021 6:00,34.948,
2,5,896711,2/13/2021 7:00,34.966,
2,5,896711,2/13/2021 8:00,34.974,
2,5,896711,2/13/2021 9:00,34.972,
2,5,896711,2/13/2021 10:00,34.985,
2,5,896711,2/13/2021 11:00,34.983,
2,5,896711,2/13/2021 12:00,34.988,
2,5,896711,2/13/2021 13:00,34.987,
2,5,896711,2/13/2021 14:00,34.995,
2,5,896711,2/13/2021 15:00,34.999,
2,5,896711,2/13/2021 16:00,34.995,
2,5,896711,2/13/2021 17:00,35.006,
2,5,896711,2/13/2021 18:00,35.011,
2,5,896711,2/13/2021 19:00,35.03,
2,5,896711,2/13/2021 20:00,35.039,
2,5,896711,2/13/2021 21:00,35.057,
2,5,896711,2/13/2021 22:00,35.078,
2,5,896711,2/13/2021 23:00,35.105,
2,5,896711,2/14/2021 0:00,35.126,
2,5,896711,2/14/2021 1:00,35.152,
2,5,896711,2/14/2021 2:00,35.177,
2,5,896711,2/14/2021 3:00,35.2,
2,5,896711,2/14/2021 4:00,35.216,
2,5,896711,2/14/2021 5:00,35.235,
2,5,896711,2/14/2021 6:00,35.247,
2,5,896711,2/14/2021 7:00,35.263,
2,5,896711,2/14/2021 8:00,35.267,
2,5,896711,2/14/2021 9:00,35.272,
2,5,896711,2/14/2021 10:00,35.277,
2,5,896711,2/14/2021 11:00,35.276,
2,5,896711,2/14/2021 12:00,35.279,
2,5,896711,2/14/2021 13:00,35.272,
2,5,896711,2/14/2021 14:00,35.288,
2,5,896711,2/14/2021 15:00,35.292,
2,5,896711,2/14/2021 16:00,35.296,
2,5,896711,2/14/2021 17:00,35.306,
2,5,896711,2/14/2021 18:00,35.321,
2,5,896711,2/14/2021 19:00,35.337,
2,5,896711,2/14/2021 20:00,35.369,
2,5,896711,2/14/2021 21:00,35.395,
2,5,896711,2/14/2021 22:00,35.435,
2,5,896711,2/14/2021 23:00,35.466,
2,5,896711,2/15/2021 0:00,35.498,
2,5,896711,2/15/2021 1:00,35.522,
2,5,896711,2/15/2021 2:00,35.572,
2,5,896711,2/15/2021 3:00,35.599,
2,5,896711,2/15/2021 4:00,35.624,
2,5,896711,2/15/2021 5:00,35.65,
2,5,896711,2/15/2021 6:00,35.664,
2,5,896711,2/15/2021 7:00,35.69,
2,5,896711,2/15/2021 8:00,35.698,
2,5,896711,2/15/2021 9:00,35.706,
2,5,896711,2/15/2021 10:00,35.716,
2,5,896711,2/15/2021 11:00,35.727,
2,5,896711,2/15/2021 12:00,35.737,
2,5,896711,2/15/2021 13:00,35.738,
2,5,896711,2/15/2021 14:00,35.753,
2,5,896711,2/15/2021 15:00,35.753,
2,5,896711,2/15/2021 16:00,35.772,
2,5,896711,2/15/2021 17:00,35.787,
2,5,896711,2/15/2021 18:00,35.8,
2,5,896711,2/15/2021 19:00,35.818,
2,5,896711,2/15/2021 20:00,35.821,
2,5,896711,2/15/2021 21:00,35.84,
2,5,896711,2/15/2021 22:00,35.865,
2,5,896711,2/15/2021 23:00,35.886,
2,5,896711,2/16/2021 0:00,35.926,
2,5,896711,2/16/2021 1:00,35.938,
2,5,896711,2/16/2021 2:00,35.949,
2,5,896711,2/16/2021 3:00,35.975,
2,5,896711,2/16/2021 4:00,35.991,
2,5,896711,2/16/2021 5:00,36.011,
2,5,896711,2/16/2021 6:00,36.024,
2,5,896711,2/16/2021 7:00,36.038,
2,5,896711,2/16/2021 8:00,36.051,
2,5,896711,2/16/2021 9:00,36.051,
2,5,896711,2/16/2021 10:00,36.053,
2,5,896711,2/16/2021 11:00,36.059,
2,5,896711,2/16/2021 12:00,36.056,
2,5,896711,2/16/2021 13:00,36.055,
2,5,896711,2/16/2021 14:00,36.055,
2,5,896711,2/16/2021 15:00,36.045,
2,5,896711,2/16/2021 16:00,36.084,
2,5,896711,2/16/2021 17:00,36.092,
2,5,896711,2/16/2021 18:00,36.103,
2,5,896711,2/16/2021 19:00,36.123,
2,5,896711,2/16/2021 20:00,36.134,
2,5,896711,2/16/2021 21:00,36.155,
2,5,896711,2/16/2021 22:00,36.175,
2,5,896711,2/16/2021 23:00,36.201,
2,5,896711,2/17/2021 0:00,36.22,
2,5,896711,2/17/2021 1:00,36.248,
2,5,896711,2/17/2021 2:00,36.282,
2,5,896711,2/17/2021 3:00,36.299,
2,5,896711,2/17/2021 4:00,36.313,
2,5,896711,2/17/2021 5:00,36.333,
2,5,896711,2/17/2021 6:00,36.349,
2,5,896711,2/17/2021 7:00,36.354,
2,5,896711,2/17/2021 8:00,36.353,
2,5,896711,2/17/2021 9:00,36.356,
2,5,896711,2/17/2021 10:00,36.359,
2,5,896711,2/17/2021 11:00,36.362,
2,5,896711,2/17/2021 12:00,36.357,
2,5,896711,2/17/2021 13:00,36.351,
2,5,896711,2/17/2021 14:00,36.344,
2,5,896711,2/17/2021 15:00,36.344,
2,5,896711,2/17/2021 16:00,36.339,
2,5,896711,2/17/2021 17:00,36.339,
2,5,896711,2/17/2021 18:00,36.336,
2,5,896711,2/17/2021 19:00,36.336,
2,5,896711,2/17/2021 20:00,36.353,
2,5,896711,2/17/2021 21:00,36.372,
2,5,896711,2/17/2021 22:00,36.393,
2,5,896711,2/17/2021 23:00,36.413,
2,5,896711,2/18/2021 0:00,36.434,
2,5,896711,2/18/2021 1:00,36.454,
2,5,896711,2/18/2021 2:00,36.475,
2,5,896711,2/18/2021 3:00,36.493,
2,5,896711,2/18/2021 4:00,36.511,
2,5,896711,2/18/2021 5:00,36.517,
2,5,896711,2/18/2021 6:00,36.534,
2,5,896711,2/18/2021 7:00,36.537,
2,5,896711,2/18/2021 8:00,36.537,
2,5,896711,2/18/2021 9:00,36.542,
2,5,896711,2/18/2021 10:00,36.529,
2,5,896711,2/18/2021 11:00,36.522,
2,5,896711,2/18/2021 12:00,36.522,
2,5,896711,2/18/2021 13:00,36.514,
2,5,896711,2/18/2021 14:00,36.504,
2,5,896711,2/18/2021 15:00,36.499,
2,5,896711,2/18/2021 16:00,36.486,
2,5,896711,2/18/2021 17:00,36.483,
2,5,896711,2/18/2021 18:00,36.49,
2,5,896711,2/18/2021 19:00,36.498,
2,5,896711,2/18/2021 20:00,36.514,
2,5,896711,2/18/2021 21:00,36.526,
2,5,896711,2/18/2021 22:00,36.55,
2,5,896711,2/18/2021 23:00,36.573,
2,5,896711,2/19/2021 0:00,36.596,
2,5,896711,2/19/2021 1:00,36.614,
2,5,896711,2/19/2021 2:00,36.634,
2,5,896711,2/19/2021 3:00,36.65,
2,5,896711,2/19/2021 4:00,36.668,
2,5,896711,2/19/2021 5:00,36.683,
2,5,896711,2/19/2021 6:00,36.696,
2,5,896711,2/19/2021 7:00,36.701,
2,5,896711,2/19/2021 8:00,36.707,
2,5,896711,2/19/2021 9:00,36.716,
2,5,896711,2/19/2021 10:00,36.716,
2,5,896711,2/19/2021 11:00,36.711,
2,5,896711,2/19/2021 12:00,36.707,
2,5,896711,2/19/2021 13:00,36.704,
2,5,896711,2/19/2021 14:00,36.693,
2,5,896711,2/19/2021 15:00,36.683,
2,5,896711,2/19/2021 16:00,36.678,
2,5,896711,2/19/2021 17:00,36.678,
2,5,896711,2/19/2021 18:00,36.681,
2,5,896711,2/19/2021 19:00,36.684,
2,5,896711,2/19/2021 20:00,36.696,
2,5,896711,2/19/2021 21:00,36.712,
2,5,896711,2/19/2021 22:00,36.729,
2,5,896711,2/19/2021 23:00,36.766,
2,5,896711,2/20/2021 0:00,36.773,
2,5,896711,2/20/2021 1:00,36.786,
2,5,896711,2/20/2021 2:00,36.804,
2,5,896711,2/20/2021 3:00,36.822,
2,5,896711,2/20/2021 4:00,36.834,
2,5,896711,2/20/2021 5:00,36.84,
2,5,896711,2/20/2021 6:00,36.845,
2,5,896711,2/20/2021 7:00,36.847,
2,5,896711,2/20/2021 8:00,36.85,
2,5,896711,2/20/2021 9:00,36.842,
2,5,896711,2/20/2021 10:00,36.794,
2,5,896711,2/20/2021 11:00,36.716,
2,5,896711,2/20/2021 12:00,36.634,
2,5,896711,2/20/2021 13:00,36.483,
2,5,896711,2/20/2021 14:00,36.307,
2,5,896711,2/20/2021 15:00,36.149,
2,5,896711,2/20/2021 16:00,36.011,
2,5,896711,2/20/2021 17:00,35.896,
2,5,896711,2/20/2021 18:00,35.789,
2,5,896711,2/20/2021 19:00,35.698,
2,5,896711,2/20/2021 20:00,35.625,
2,5,896711,2/20/2021 21:00,35.557,
2,5,896711,2/20/2021 22:00,35.506,
2,5,896711,2/20/2021 23:00,35.459,
2,5,896711,2/21/2021 0:00,35.417,
2,5,896711,2/21/2021 1:00,35.374,
2,5,896711,2/21/2021 2:00,35.325,
2,5,896711,2/21/2021 3:00,35.285,
2,5,896711,2/21/2021 4:00,35.251,
2,5,896711,2/21/2021 5:00,35.221,
2,5,896711,2/21/2021 6:00,35.19,
2,5,896711,2/21/2021 7:00,35.163,
2,5,896711,2/21/2021 8:00,35.136,
2,5,896711,2/21/2021 9:00,35.105,
2,5,896711,2/21/2021 10:00,35.083,
2,5,896711,2/21/2021 11:00,35.056,
2,5,896711,2/21/2021 12:00,35.033,
2,5,896711,2/21/2021 13:00,35.014,
2,5,896711,2/21/2021 14:00,34.991,
2,5,896711,2/21/2021 15:00,34.98,
2,5,896711,2/21/2021 16:00,34.971,
2,5,896711,2/21/2021 17:00,34.967,
2,5,896711,2/21/2021 18:00,34.974,
2,5,896711,2/21/2021 19:00,34.985,
2,5,896711,2/21/2021 20:00,35.003,
2,5,896711,2/21/2021 21:00,35.03,
2,5,896711,2/21/2021 22:00,35.059,
2,5,896711,2/21/2021 23:00,35.088,
2,5,896711,2/22/2021 0:00,35.113,
2,5,896711,2/22/2021 1:00,35.139,
2,5,896711,2/22/2021 2:00,35.163,
2,5,896711,2/22/2021 3:00,35.182,
2,5,896711,2/22/2021 4:00,35.2,
2,5,896711,2/22/2021 5:00,35.214,
2,5,896711,2/22/2021 6:00,35.226,
2,5,896711,2/22/2021 7:00,35.235,
2,5,896711,2/22/2021 8:00,35.24,
2,5,896711,2/22/2021 9:00,35.242,
2,5,896711,2/22/2021 10:00,35.24,
2,5,896711,2/22/2021 11:00,35.242,
2,5,896711,2/22/2021 12:00,35.243,
2,5,896711,2/22/2021 13:00,35.24,
2,5,896711,2/22/2021 14:00,35.237,
2,5,896711,2/22/2021 15:00,35.234,
2,5,896711,2/22/2021 16:00,35.242,
2,5,896711,2/22/2021 17:00,35.253,
2,5,896711,2/22/2021 18:00,35.269,
2,5,896711,2/22/2021 19:00,35.287,
2,5,896711,2/22/2021 20:00,35.313,
2,5,896711,2/22/2021 21:00,35.341,
2,5,896711,2/22/2021 22:00,35.372,
2,5,896711,2/22/2021 23:00,35.404,
2,5,896711,2/23/2021 0:00,35.432,
2,5,896711,2/23/2021 1:00,35.456,
2,5,896711,2/23/2021 2:00,35.478,
2,5,896711,2/23/2021 3:00,35.499,
2,5,896711,2/23/2021 4:00,35.515,
2,5,896711,2/23/2021 5:00,35.528,
2,5,896711,2/23/2021 6:00,35.541,
2,5,896711,2/23/2021 7:00,35.546,
2,5,896711,2/23/2021 8:00,35.553,
2,5,896711,2/23/2021 9:00,35.553,
2,5,896711,2/23/2021 10:00,35.554,
2,5,896711,2/23/2021 11:00,35.553,
2,5,896711,2/23/2021 12:00,35.549,
2,5,896711,2/23/2021 13:00,35.546,
2,5,896711,2/23/2021 14:00,35.54,
2,5,896711,2/23/2021 15:00,35.536,
2,5,896711,2/23/2021 16:00,35.536,
2,5,896711,2/23/2021 17:00,35.543,
2,5,896711,2/23/2021 18:00,35.553,
2,5,896711,2/23/2021 19:00,35.569,
2,5,896711,2/23/2021 20:00,35.587,
2,5,896711,2/23/2021 21:00,35.603,
2,5,896711,2/23/2021 22:00,35.63,
2,5,896711,2/23/2021 23:00,35.653,
2,5,896711,2/24/2021 0:00,35.674,
2,5,896711,2/24/2021 1:00,35.695,
2,5,896711,2/24/2021 2:00,35.713,
2,5,896711,2/24/2021 3:00,35.722,
2,5,896711,2/24/2021 4:00,35.732,
2,5,896711,2/24/2021 5:00,35.742,
2,5,896711,2/24/2021 6:00,35.747,
2,5,896711,2/24/2021 7:00,35.748,
2,5,896711,2/24/2021 8:00,35.75,
2,5,896711,2/24/2021 9:00,35.747,
2,5,896711,2/24/2021 10:00,35.737,
2,5,896711,2/24/2021 11:00,35.732,
2,5,896711,2/24/2021 12:00,35.716,
2,5,896711,2/24/2021 13:00,35.706,
2,5,896711,2/24/2021 14:00,35.692,
2,5,896711,2/24/2021 15:00,35.685,
2,5,896711,2/24/2021 16:00,35.675,
2,5,896711,2/24/2021 17:00,35.666,
2,5,896711,2/24/2021 18:00,35.661,
2,5,896711,2/24/2021 19:00,35.664,
2,5,896711,2/24/2021 20:00,35.674,
2,5,896711,2/24/2021 21:00,35.683,
2,5,896711,2/24/2021 22:00,35.692,
2,5,896711,2/24/2021 23:00,35.7,
2,5,896711,2/25/2021 0:00,35.709,
2,5,896711,2/25/2021 1:00,35.722,
2,5,896711,2/25/2021 2:00,35.73,
2,5,896711,2/25/2021 3:00,35.735,
2,5,896711,2/25/2021 4:00,35.74,
2,5,896711,2/25/2021 5:00,35.742,
2,5,896711,2/25/2021 6:00,35.738,
2,5,896711,2/25/2021 7:00,35.735,
2,5,896711,2/25/2021 8:00,35.729,
2,5,896711,2/25/2021 9:00,35.721,
2,5,896711,2/25/2021 10:00,35.714,
2,5,896711,2/25/2021 11:00,35.7,
2,5,896711,2/25/2021 12:00,35.68,
2,5,896711,2/25/2021 13:00,35.672,
2,5,896711,2/25/2021 14:00,35.656,
2,5,896711,2/25/2021 15:00,35.645,
2,5,896711,2/25/2021 16:00,35.638,
2,5,896711,2/25/2021 17:00,35.638,
2,5,896711,2/25/2021 18:00,35.645,
2,5,896711,2/25/2021 19:00,35.662,
2,5,896711,2/25/2021 20:00,35.677,
2,5,896711,2/25/2021 21:00,35.7,
2,5,896711,2/25/2021 22:00,35.724,
2,5,896711,2/25/2021 23:00,35.748,
2,5,896711,2/26/2021 0:00,35.772,
2,5,896711,2/26/2021 1:00,35.795,
2,5,896711,2/26/2021 2:00,35.815,
2,5,896711,2/26/2021 3:00,35.831,
2,5,896711,2/26/2021 4:00,35.837,
2,5,896711,2/26/2021 5:00,35.847,
2,5,896711,2/26/2021 6:00,35.852,
2,5,896711,2/26/2021 7:00,35.849,
2,5,896711,2/26/2021 8:00,35.847,
2,5,896711,2/26/2021 9:00,35.845,
2,5,896711,2/26/2021 10:00,35.84,
2,5,896711,2/26/2021 11:00,35.831,
2,5,896711,2/26/2021 12:00,35.819,
2,5,896711,2/26/2021 13:00,35.808,
2,5,896711,2/26/2021 14:00,35.795,
2,5,896711,2/26/2021 15:00,35.787,
2,5,896711,2/26/2021 16:00,35.782,
2,5,896711,2/26/2021 17:00,35.781,
2,5,896711,2/26/2021 18:00,35.785,
2,5,896711,2/26/2021 19:00,35.798,
2,5,896711,2/26/2021 20:00,35.813,
2,5,896711,2/26/2021 21:00,35.832,
2,5,896711,2/26/2021 22:00,35.853,
2,5,896711,2/26/2021 23:00,35.876,
2,5,896711,2/27/2021 0:00,35.897,
2,5,896711,2/27/2021 1:00,35.913,
2,5,896711,2/27/2021 2:00,35.926,
2,5,896711,2/27/2021 3:00,35.939,
2,5,896711,2/27/2021 4:00,35.943,
2,5,896711,2/27/2021 5:00,35.944,
2,5,896711,2/27/2021 6:00,35.941,
2,5,896711,2/27/2021 7:00,35.933,
2,5,896711,2/27/2021 8:00,35.923,
2,5,896711,2/27/2021 9:00,35.91,
2,5,896711,2/27/2021 10:00,35.899,
2,5,896711,2/27/2021 11:00,35.883,
2,5,896711,2/27/2021 12:00,35.865,
2,5,896711,2/27/2021 13:00,35.847,
2,5,896711,2/27/2021 14:00,35.826,
2,5,896711,2/27/2021 15:00,35.806,
2,5,896711,2/27/2021 16:00,35.789,
2,5,896711,2/27/2021 17:00,35.777,
2,5,896711,2/27/2021 18:00,35.769,
2,5,896711,2/27/2021 19:00,35.764,
2,5,896711,2/27/2021 20:00,35.764,
2,5,896711,2/27/2021 21:00,35.761,
2,5,896711,2/27/2021 22:00,35.769,
2,5,896711,2/27/2021 23:00,35.761,
2,5,896711,2/28/2021 0:00,35.758,
2,5,896711,2/28/2021 1:00,35.753,
2,5,896711,2/28/2021 2:00,35.745,
2,5,896711,2/28/2021 3:00,35.73,
2,5,896711,2/28/2021 4:00,35.714,
2,5,896711,2/28/2021 5:00,35.696,
2,5,896711,2/28/2021 6:00,35.675,
2,5,896711,2/28/2021 7:00,35.653,
2,5,896711,2/28/2021 8:00,35.633,
2,5,896711,2/28/2021 9:00,35.609,
2,5,896711,2/28/2021 10:00,35.587,
2,5,896711,2/28/2021 11:00,35.562,
2,5,896711,2/28/2021 12:00,35.53,
2,5,896711,2/28/2021 13:00,35.498,
2,5,896711,2/28/2021 14:00,35.464,
2,5,896711,2/28/2021 15:00,35.422,
2,5,896711,2/28/2021 16:00,35.388,
2,5,896711,2/28/2021 17:00,35.356,
2,5,896711,2/28/2021 18:00,35.327,
2,5,896711,2/28/2021 19:00,35.296,
2,5,896711,2/28/2021 20:00,35.276,
2,5,896711,2/28/2021 21:00,35.261,
2,5,896711,2/28/2021 22:00,35.243,
2,5,896711,2/28/2021 23:00,35.232,
2,5,896711,3/1/2021 0:00,35.224,
2,5,896711,3/1/2021 1:00,35.216,
2,5,896711,3/1/2021 2:00,35.198,
2,5,896711,3/1/2021 3:00,35.177,
2,5,896711,3/1/2021 4:00,35.155,
2,5,896711,3/1/2021 5:00,35.142,
2,5,896711,3/1/2021 6:00,35.124,
2,5,896711,3/1/2021 7:00,35.096,
2,5,896711,3/1/2021 8:00,35.067,
2,5,896711,3/1/2021 9:00,35.047,
2,5,896711,3/1/2021 10:00,35.023,
2,5,896711,3/1/2021 11:00,34.998,
2,5,896711,3/1/2021 12:00,34.967,
2,5,896711,3/1/2021 13:00,34.935,
2,5,896711,3/1/2021 14:00,34.9,
2,5,896711,3/1/2021 15:00,34.862,
2,5,896711,3/1/2021 16:00,34.836,
2,5,896711,3/1/2021 17:00,34.812,
2,5,896711,3/1/2021 18:00,34.796,
2,5,896711,3/1/2021 19:00,34.785,
2,5,896711,3/1/2021 20:00,34.767,
2,5,896711,3/1/2021 21:00,34.772,
2,5,896711,3/1/2021 22:00,34.775,
2,5,896711,3/1/2021 23:00,34.774,
2,5,896711,3/2/2021 0:00,34.767,
2,5,896711,3/2/2021 1:00,34.753,
2,5,896711,3/2/2021 2:00,34.735,
2,5,896711,3/2/2021 3:00,34.713,
2,5,896711,3/2/2021 4:00,34.689,
2,5,896711,3/2/2021 5:00,34.652,
2,5,896711,3/2/2021 6:00,34.652,
2,5,896711,3/2/2021 7:00,34.643,
2,5,896711,3/2/2021 8:00,34.629,
2,5,896711,3/2/2021 9:00,34.608,
2,5,896711,3/2/2021 10:00,34.587,
2,5,896711,3/2/2021 11:00,34.558,
2,5,896711,3/2/2021 12:00,34.539,
2,5,896711,3/2/2021 13:00,34.506,
2,5,896711,3/2/2021 14:00,34.464,
2,5,896711,3/2/2021 15:00,34.433,
2,5,896711,3/2/2021 16:00,34.39,
2,5,896711,3/2/2021 17:00,34.371,
2,5,896711,3/2/2021 18:00,34.351,
2,5,896711,3/2/2021 19:00,34.336,
2,5,896711,3/2/2021 20:00,34.329,
2,5,896711,3/2/2021 21:00,34.318,
2,5,896711,3/2/2021 22:00,34.32,
2,5,896711,3/2/2021 23:00,34.32,
2,5,896711,3/3/2021 0:00,34.323,
2,5,896711,3/3/2021 1:00,34.331,
2,5,896711,3/3/2021 2:00,34.336,
2,5,896711,3/3/2021 3:00,34.337,
2,5,896711,3/3/2021 4:00,34.339,
2,5,896711,3/3/2021 5:00,34.339,
2,5,896711,3/3/2021 6:00,34.342,
2,5,896711,3/3/2021 7:00,34.334,
2,5,896711,3/3/2021 8:00,34.321,
2,5,896711,3/3/2021 9:00,34.309,
2,5,896711,3/3/2021 10:00,34.288,
2,5,896711,3/3/2021 11:00,34.267,
2,5,896711,3/3/2021 12:00,34.25,
2,5,896711,3/3/2021 13:00,34.228,
2,5,896711,3/3/2021 14:00,34.202,
2,5,896711,3/3/2021 15:00,34.175,
2,5,896711,3/3/2021 16:00,34.145,
2,5,896711,3/3/2021 17:00,34.136,
2,5,896711,3/3/2021 18:00,34.115,
2,5,896711,3/3/2021 19:00,34.099,
2,5,896711,3/3/2021 20:00,34.09,
2,5,896711,3/3/2021 21:00,34.091,
2,5,896711,3/3/2021 22:00,34.093,
2,5,896711,3/3/2021 23:00,34.112,
2,5,896711,3/4/2021 0:00,34.113,
2,5,896711,3/4/2021 1:00,34.113,
2,5,896711,3/4/2021 2:00,27.049,
2,5,896711,3/4/2021 3:00,26.986,
2,5,896711,3/4/2021 4:00,27.158,
2,5,896711,3/4/2021 5:00,27.294,
2,5,896711,3/4/2021 6:00,26.748,
2,5,896711,3/4/2021 7:00,26.568,
2,5,896711,3/4/2021 8:00,27.086,
2,5,896711,3/4/2021 9:00,28.443,
2,5,896711,3/4/2021 10:00,29.554,
2,5,896711,3/4/2021 11:00,30.376,
2,5,896711,3/4/2021 12:00,30.665,
2,5,896711,3/4/2021 13:00,31.779,
2,5,896711,3/4/2021 14:00,32.262,
2,5,896711,3/4/2021 15:00,32.469,
2,5,896711,3/4/2021 16:00,29.115,
2,5,896711,3/4/2021 17:00,27.516,
2,6,895562,1/16/2021 19:00,28.923,
2,6,895562,1/16/2021 20:00,27.574,
2,6,895562,1/16/2021 21:00,26.497,
2,6,895562,1/16/2021 22:00,29.31,
2,6,895562,1/16/2021 23:00,29.503,
2,6,895562,1/17/2021 0:00,29.732,
2,6,895562,1/17/2021 1:00,29.952,
2,6,895562,1/17/2021 2:00,30.142,
2,6,895562,1/17/2021 3:00,30.3,
2,6,895562,1/17/2021 4:00,30.429,
2,6,895562,1/17/2021 5:00,30.534,
2,6,895562,1/17/2021 6:00,30.621,
2,6,895562,1/17/2021 7:00,30.691,
2,6,895562,1/17/2021 8:00,30.751,
2,6,895562,1/17/2021 9:00,30.8,
2,6,895562,1/17/2021 10:00,30.841,
2,6,895562,1/17/2021 11:00,30.876,
2,6,895562,1/17/2021 12:00,30.907,
2,6,895562,1/17/2021 13:00,30.933,
2,6,895562,1/17/2021 14:00,30.954,
2,6,895562,1/17/2021 15:00,30.972,
2,6,895562,1/17/2021 16:00,30.989,
2,6,895562,1/17/2021 17:00,31.003,
2,6,895562,1/17/2021 18:00,31.017,
2,6,895562,1/17/2021 19:00,31.026,
2,6,895562,1/17/2021 20:00,31.035,
2,6,895562,1/17/2021 21:00,31.043,
2,6,895562,1/17/2021 22:00,31.05,
2,6,895562,1/17/2021 23:00,31.055,
2,6,895562,1/18/2021 0:00,31.061,
2,6,895562,1/18/2021 1:00,31.064,
2,6,895562,1/18/2021 2:00,31.069,
2,6,895562,1/18/2021 3:00,31.073,
2,6,895562,1/18/2021 4:00,31.078,
2,6,895562,1/18/2021 5:00,31.081,
2,6,895562,1/18/2021 6:00,31.086,
2,6,895562,1/18/2021 7:00,31.089,
2,6,895562,1/18/2021 8:00,31.093,
2,6,895562,1/18/2021 9:00,31.096,
